timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168491.937,122.559,37.109,26.367,62.500,10.742
1711168491.941,68.359,22.949,27.344,66.406,24.902
1711168491.945,62.500,26.855,23.926,42.480,46.875
1711168491.949,112.305,26.855,21.484,40.527,42.969
1711168491.953,116.699,21.973,24.414,61.523,27.832
1711168491.957,56.641,21.484,29.297,73.242,17.578
1711168491.960,48.828,24.414,30.273,65.430,16.602
1711168491.964,0.000,31.738,26.367,57.129,49.316
1711168491.968,0.000,32.227,25.879,52.734,15.137
1711168491.972,0.000,28.809,26.855,54.199,42.480
1711168491.976,0.000,33.691,24.902,61.035,75.195
1711168491.980,0.000,29.785,27.344,58.594,74.707
1711168491.984,0.000,27.832,29.297,67.871,17.090
1711168491.988,0.000,33.203,27.832,70.312,16.602
1711168491.992,0.000,29.297,26.855,46.387,15.137
1711168491.996,0.000,39.062,26.367,40.039,-4.883
1711168492.000,0.000,42.480,26.855,39.062,37.109
1711168492.003,0.000,27.344,27.832,35.645,-10.254
1711168492.007,0.000,31.250,29.297,36.621,-33.203
1711168492.011,24.414,33.691,28.320,37.109,29.785
1711168492.015,73.242,28.809,26.855,41.992,65.918
1711168492.019,92.285,25.391,24.414,44.434,21.973
1711168492.023,49.805,25.879,21.484,37.598,27.344
1711168492.027,23.438,30.273,23.926,41.992,59.082
1711168492.031,50.293,31.738,24.902,41.504,26.855
1711168492.035,85.938,32.227,22.949,42.969,15.625
1711168492.039,65.430,31.738,20.508,37.598,43.457
1711168492.043,37.598,33.203,17.578,32.227,59.570
1711168492.046,59.082,37.109,20.508,44.922,43.945
1711168492.050,86.914,30.273,28.320,47.363,50.781
1711168492.054,55.664,19.043,32.227,33.203,68.848
1711168492.058,-11.230,14.160,34.180,33.691,56.152
1711168492.062,-3.906,12.207,37.598,43.457,61.035
1711168492.066,49.805,6.836,39.062,43.457,31.250
1711168492.070,47.852,6.836,38.574,34.668,41.992
1711168492.074,-6.836,6.836,42.969,28.320,92.285
1711168492.078,-29.785,0.000,45.898,38.086,53.711
1711168492.082,23.926,-0.488,45.898,47.852,17.578
1711168492.085,53.223,3.418,48.828,52.734,65.918
1711168492.089,0.977,7.324,47.852,53.223,71.289
1711168492.093,-25.391,8.789,43.945,48.340,66.406
1711168492.097,9.766,14.648,39.062,54.688,27.344
1711168492.101,52.734,12.695,38.574,45.410,3.418
1711168492.105,44.434,10.254,39.062,29.785,33.203
1711168492.109,9.277,13.184,35.645,39.551,11.719
1711168492.113,30.273,16.113,34.668,36.133,34.668
1711168492.117,70.801,12.695,33.691,28.320,45.898
1711168492.121,62.988,8.789,36.621,43.457,-26.855
1711168492.125,18.066,12.695,36.621,61.523,-18.066
1711168492.128,10.254,14.160,31.738,42.480,32.227
1711168492.132,54.688,14.648,32.227,27.344,3.906
1711168492.136,72.754,17.090,32.227,32.715,5.371
1711168492.140,30.762,19.043,30.273,36.133,42.480
1711168492.144,5.859,20.508,30.273,36.133,30.273
1711168492.148,48.340,19.043,32.227,37.598,13.672
1711168492.152,78.125,21.973,33.203,41.016,29.785
1711168492.156,38.574,22.461,34.180,34.668,13.672
1711168492.160,10.742,17.090,33.203,39.062,-11.719
1711168492.164,36.621,20.508,30.762,36.133,24.414
1711168492.168,66.406,23.438,31.250,31.250,19.043
1711168492.171,46.387,20.508,30.273,39.062,46.387
1711168492.175,2.441,20.508,27.344,50.293,48.828
1711168492.179,20.508,25.879,24.902,40.039,18.066
1711168492.183,73.242,30.273,23.438,27.832,36.621
1711168492.187,60.547,32.715,22.949,32.715,47.363
1711168492.191,13.672,31.250,24.414,39.551,40.527
1711168492.195,20.508,27.832,25.879,34.668,46.387
1711168492.199,66.895,25.391,25.391,31.738,45.410
1711168492.203,77.148,26.367,24.902,35.156,-12.207
1711168492.207,25.879,26.367,24.902,32.715,24.414
1711168492.211,13.672,29.297,25.391,41.992,73.242
1711168492.214,61.035,30.273,26.855,40.039,41.016
1711168492.218,82.520,27.344,26.367,15.137,55.176
1711168492.222,47.852,42.480,22.461,8.789,70.801
1711168492.226,6.836,40.039,21.973,17.090,66.406
1711168492.230,34.668,26.367,23.438,16.113,35.645
1711168492.234,74.219,29.297,23.926,16.602,9.277
1711168492.238,59.082,24.414,25.879,31.738,-22.949
1711168492.242,16.113,25.879,26.855,37.598,-18.555
1711168492.246,21.484,29.297,29.297,25.879,6.348
1711168492.250,73.730,33.691,28.320,35.645,0.977
1711168492.254,75.684,33.691,25.879,30.762,-40.039
1711168492.257,19.531,32.227,26.855,27.344,2.930
1711168492.261,5.859,33.691,26.367,41.504,27.832
1711168492.265,53.711,35.645,26.855,35.156,32.227
1711168492.269,73.730,37.109,29.297,44.434,81.543
1711168492.273,19.531,35.645,28.320,44.922,66.895
1711168492.277,-23.438,36.621,25.879,23.438,91.309
1711168492.281,12.207,36.133,23.438,21.484,73.730
1711168492.285,51.758,35.645,24.902,26.855,28.320
1711168492.289,22.461,37.598,25.879,31.250,56.641
1711168492.293,0.000,40.039,26.855,17.578,61.035
1711168492.297,0.000,43.945,22.949,6.348,63.965
1711168492.300,0.000,38.086,20.508,18.555,68.359
1711168492.304,0.000,30.273,23.438,19.531,38.086
1711168492.308,0.000,30.273,24.414,33.203,-2.441
1711168492.312,0.000,27.832,24.902,41.992,26.367
1711168492.316,0.000,30.762,24.414,14.648,44.922
1711168492.320,0.000,31.250,24.414,15.625,18.555
1711168492.324,0.000,25.879,24.414,37.598,-3.906
1711168492.328,0.000,27.832,22.461,29.785,14.648
1711168492.332,0.000,32.227,19.531,13.672,54.199
1711168492.336,0.000,30.762,18.066,12.695,34.668
1711168492.340,4.395,30.762,17.090,19.531,30.273
1711168492.343,-19.531,31.738,16.602,28.809,28.320
1711168492.347,7.812,26.367,22.949,9.277,-19.043
1711168492.351,24.902,24.414,24.902,4.883,15.625
1711168492.355,10.742,25.391,22.949,27.344,13.184
1711168492.359,-23.926,22.461,23.926,30.273,43.945
1711168492.363,-12.695,20.508,22.461,30.762,71.289
1711168492.367,36.621,27.344,20.508,31.738,-4.395
1711168492.371,33.691,28.320,23.438,32.715,-35.645
1711168492.375,-8.301,19.531,22.461,30.762,0.000
1711168492.379,-20.020,16.602,21.484,22.949,18.066
1711168492.382,39.551,19.043,24.414,16.602,14.160
1711168492.386,66.406,20.020,25.391,15.137,25.879
1711168492.390,8.789,19.531,25.879,27.832,16.113
1711168492.394,-14.160,21.484,22.461,29.785,40.527
1711168492.398,32.227,23.438,20.020,23.438,8.789
1711168492.402,62.500,22.949,22.949,23.438,0.977
1711168492.406,28.320,23.926,23.438,38.574,26.855
1711168492.410,4.395,26.367,20.996,39.551,20.508
1711168492.414,38.574,25.879,23.438,20.020,4.395
1711168492.418,78.125,24.414,25.879,15.625,-7.812
1711168492.422,62.012,21.484,26.367,23.438,-23.926
1711168492.425,14.648,23.926,28.320,43.945,17.578
1711168492.429,22.949,28.809,31.250,42.969,65.918
1711168492.433,68.359,29.297,33.691,20.996,11.230
1711168492.437,56.641,41.992,28.809,17.090,50.781
1711168492.441,9.277,41.016,27.832,25.391,46.387
1711168492.445,18.555,29.297,30.273,30.273,0.000
1711168492.449,82.520,38.086,28.320,19.531,38.574
1711168492.453,94.238,35.645,29.785,26.855,10.742
1711168492.457,47.363,34.668,30.762,49.316,35.645
1711168492.461,20.996,37.109,34.180,46.387,41.504
1711168492.465,45.410,34.668,34.668,25.391,52.734
1711168492.468,71.777,38.086,32.227,21.484,45.898
1711168492.472,42.480,44.922,32.227,32.227,4.395
1711168492.476,8.789,39.551,31.250,30.762,13.672
1711168492.480,32.715,39.551,31.738,34.180,58.105
1711168492.484,83.984,41.504,33.203,30.762,45.410
1711168492.488,59.570,39.551,35.156,34.180,5.859
1711168492.492,2.441,39.551,35.645,42.480,28.809
1711168492.496,11.230,43.457,34.180,31.738,7.324
1711168492.500,50.781,43.945,34.180,33.691,51.270
1711168492.504,45.898,42.969,34.180,34.668,82.520
1711168492.508,0.488,49.316,35.156,24.902,14.160
1711168492.511,7.324,43.945,33.203,29.785,38.086
1711168492.515,57.129,38.086,33.203,32.227,36.621
1711168492.519,68.848,40.039,34.180,23.438,10.742
1711168492.523,23.438,39.551,33.203,38.086,22.461
1711168492.527,-0.977,40.527,35.645,38.574,7.812
1711168492.531,40.527,39.062,37.598,15.625,-16.113
1711168492.535,62.500,39.062,37.109,14.160,21.484
1711168492.539,31.250,41.504,36.621,30.273,68.848
1711168492.543,-4.883,41.992,34.668,35.645,73.242
1711168492.547,5.371,40.039,33.691,26.855,69.824
1711168492.551,54.199,39.062,35.156,21.973,69.336
1711168492.554,54.688,39.551,35.645,32.227,20.996
1711168492.558,4.395,44.922,35.156,30.273,9.277
1711168492.562,12.207,41.504,36.133,21.484,7.812
1711168492.566,68.848,36.133,34.668,41.016,33.203
1711168492.570,73.730,38.086,35.645,43.457,28.320
1711168492.574,0.000,42.969,34.180,26.855,33.691
1711168492.578,0.000,47.363,29.785,15.625,86.914
1711168492.582,0.000,44.922,26.855,16.113,69.336
1711168492.586,0.000,43.457,26.367,34.180,46.387
1711168492.590,0.000,45.898,25.879,34.180,29.297
1711168492.594,0.000,41.016,30.273,30.762,43.945
1711168492.597,0.000,37.109,33.203,35.645,57.129
1711168492.601,0.000,37.109,29.785,34.180,19.043
1711168492.605,0.000,39.062,32.715,29.297,-23.926
1711168492.609,0.000,38.574,33.203,20.508,-3.418
1711168492.613,0.000,36.621,27.832,15.137,-10.742
1711168492.617,0.000,37.109,23.926,14.160,13.672
1711168492.621,40.039,33.691,26.855,13.672,-2.441
1711168492.625,-6.836,32.715,26.855,20.508,7.812
1711168492.629,-25.391,37.598,20.996,29.785,54.688
1711168492.633,15.625,40.527,22.949,27.344,33.691
1711168492.637,34.668,32.227,25.391,20.996,59.082
1711168492.640,-18.555,28.320,24.902,16.602,74.707
1711168492.644,-52.246,32.227,20.996,10.254,45.898
1711168492.648,-18.066,33.203,18.555,0.977,34.180
1711168492.652,8.789,29.297,20.020,13.184,71.289
1711168492.656,-18.555,29.785,19.531,18.555,78.125
1711168492.660,-71.777,30.273,20.996,6.836,60.059
1711168492.664,-72.266,27.832,22.461,13.672,23.926
1711168492.668,-45.410,24.414,21.973,20.020,-9.277
1711168492.672,-74.707,24.414,23.438,19.043,50.781
1711168492.676,-125.488,28.320,22.949,30.762,83.008
1711168492.680,-119.141,28.809,21.973,31.250,40.039
1711168492.683,-77.637,25.879,20.996,25.391,24.902
1711168492.687,-81.543,25.391,19.043,30.762,60.059
1711168492.691,-118.164,27.344,19.531,27.344,39.062
1711168492.695,-126.465,28.320,21.484,15.137,59.082
1711168492.699,-85.938,24.414,24.902,24.414,93.262
1711168492.703,-55.176,28.809,26.855,36.621,70.801
1711168492.707,-80.078,28.320,25.879,32.715,42.969
1711168492.711,-110.352,27.344,24.414,17.090,37.109
1711168492.715,0.000,28.320,23.926,7.324,62.988
1711168492.719,0.000,25.879,25.391,10.254,0.977
1711168492.723,0.000,30.762,23.926,10.254,-45.410
1711168492.726,0.000,32.227,22.461,15.137,31.738
1711168492.730,0.000,31.250,24.902,25.879,57.617
1711168492.734,0.000,35.645,25.391,22.461,-2.441
1711168492.738,0.000,29.785,24.902,21.973,7.324
1711168492.742,0.000,24.902,24.902,30.273,46.875
1711168492.746,0.000,32.715,24.902,26.855,39.062
1711168492.750,0.000,29.297,26.855,22.949,19.531
1711168492.754,0.000,31.738,25.879,26.367,30.762
1711168492.758,0.000,35.156,22.949,27.832,60.547
1711168492.762,-53.711,31.738,22.949,35.645,12.695
1711168492.766,-0.488,33.203,23.926,28.809,-5.371
1711168492.769,26.367,34.668,22.461,31.738,-0.488
1711168492.773,-5.371,32.715,20.996,31.738,28.809
1711168492.777,-28.809,29.297,21.973,23.438,80.078
1711168492.781,15.137,27.832,22.949,19.531,78.125
1711168492.785,59.570,31.738,24.414,10.742,20.996
1711168492.789,16.602,35.645,26.855,23.438,15.625
1711168492.793,-27.344,33.203,24.414,25.391,-22.949
1711168492.797,-3.418,29.785,19.531,8.301,-15.137
1711168492.801,49.316,29.297,20.508,4.883,3.906
1711168492.805,43.457,30.762,21.973,3.418,-14.160
1711168492.809,-11.719,29.785,20.020,-3.906,6.348
1711168492.812,-12.695,28.809,17.090,-1.465,-3.906
1711168492.816,40.039,28.809,17.578,8.789,45.898
1711168492.820,48.828,29.297,18.555,17.578,81.055
1711168492.824,0.488,27.344,16.602,8.789,24.902
1711168492.828,-10.254,26.855,16.113,-2.441,18.555
1711168492.832,26.855,25.391,18.555,0.977,-7.812
1711168492.836,33.691,24.414,19.043,-0.488,4.883
1711168492.840,-16.602,26.855,19.043,5.859,62.500
1711168492.844,-51.758,24.414,18.066,6.348,101.562
1711168492.848,-26.855,22.949,17.090,2.930,106.934
1711168492.851,-2.930,25.879,18.555,10.742,55.176
1711168492.855,-25.879,25.879,21.484,19.043,27.344
1711168492.859,-70.312,23.438,22.461,18.066,52.246
1711168492.863,-61.035,25.391,20.508,14.648,0.000
1711168492.867,-26.855,28.809,21.484,12.695,-14.648
1711168492.871,-39.062,22.949,24.902,10.254,15.137
1711168492.875,-82.520,20.996,23.926,11.719,29.785
1711168492.879,-91.797,21.973,21.973,6.348,79.102
1711168492.883,-40.039,28.320,20.996,3.906,88.379
1711168492.887,-22.949,34.180,20.996,13.672,52.246
1711168492.891,-75.684,35.156,19.531,20.508,41.016
1711168492.894,-108.398,29.785,22.949,8.789,59.570
1711168492.898,-82.520,27.832,20.996,-8.301,2.441
1711168492.902,-60.059,32.715,19.531,-10.254,-20.020
1711168492.906,-100.586,33.691,20.996,-1.953,45.898
1711168492.910,-141.602,31.250,20.020,15.137,50.293
1711168492.914,-114.258,29.297,19.043,12.207,5.371
1711168492.918,-69.336,32.227,20.508,6.348,-11.719
1711168492.922,-92.285,31.250,21.973,8.789,20.996
1711168492.926,-146.973,27.832,19.531,1.953,-12.695
1711168492.930,-148.438,35.645,14.160,-5.371,1.953
1711168492.934,-108.398,35.156,14.648,-3.418,38.086
1711168492.937,-118.164,27.832,19.531,7.812,-11.230
1711168492.941,-181.641,30.762,19.531,12.695,-1.465
1711168492.945,-187.012,29.785,20.996,22.949,60.059
1711168492.949,-137.207,26.367,23.438,20.996,20.020
1711168492.953,-139.160,26.855,21.973,9.277,1.953
1711168492.957,-200.684,32.715,22.461,17.578,52.734
1711168492.961,-228.516,27.344,23.926,26.367,-53.711
1711168492.965,-170.898,27.832,22.949,25.391,-27.344
1711168492.969,-136.230,30.762,20.508,22.461,46.387
1711168492.973,-169.434,20.020,21.973,25.391,-11.719
1711168492.977,-185.547,19.043,21.973,26.855,55.664
1711168492.980,-148.438,22.461,20.996,12.207,96.680
1711168492.984,-110.840,23.926,19.531,13.672,75.195
1711168492.988,-118.652,24.902,18.555,20.020,40.527
1711168492.992,-146.973,28.320,19.531,26.855,-17.090
1711168492.996,0.000,36.133,19.043,19.043,16.113
1711168493.000,0.000,33.691,19.531,19.531,51.758
1711168493.004,0.000,24.902,22.461,33.203,23.926
1711168493.008,0.000,27.344,22.949,6.348,-12.695
1711168493.012,0.000,25.879,20.996,-2.441,16.602
1711168493.016,0.000,25.879,20.020,11.719,59.570
1711168493.020,0.000,27.344,20.508,8.301,46.875
1711168493.023,0.000,27.344,19.043,9.766,44.434
1711168493.027,0.000,27.344,20.020,18.555,66.406
1711168493.031,0.000,29.297,18.555,18.555,33.203
1711168493.035,0.000,30.762,13.672,10.742,8.789
1711168493.039,0.000,30.273,16.113,15.625,20.020
1711168493.043,-142.090,33.691,17.090,27.344,21.973
1711168493.047,-98.145,32.715,17.578,21.973,18.066
1711168493.051,-86.914,27.832,16.602,8.789,43.945
1711168493.055,-136.719,24.902,16.113,13.672,34.668
1711168493.059,-149.414,26.855,21.484,23.438,30.762
1711168493.062,-99.121,28.320,24.414,27.832,36.621
1711168493.066,-65.918,29.297,22.461,20.996,27.344
1711168493.070,-77.637,38.086,19.043,20.996,-13.672
1711168493.074,-89.355,36.621,16.602,23.438,-56.641
1711168493.078,-54.688,26.855,15.625,6.836,-7.324
1711168493.082,-5.859,26.855,14.160,2.441,41.016
1711168493.086,-20.996,31.250,18.066,9.766,28.809
1711168493.090,-66.406,36.133,19.531,8.789,35.645
1711168493.094,-49.316,32.715,18.066,9.277,60.059
1711168493.098,1.953,31.250,18.555,7.324,6.836
1711168493.101,0.977,34.180,19.043,-0.488,42.969
1711168493.105,-36.621,33.203,19.043,8.301,50.293
1711168493.109,-24.902,34.180,18.066,16.113,18.555
1711168493.113,36.133,36.621,20.996,13.672,57.617
1711168493.117,66.406,37.598,21.973,23.438,51.758
1711168493.121,31.738,38.574,19.531,16.602,43.945
1711168493.125,20.508,38.086,22.949,10.254,42.969
1711168493.129,66.406,39.062,24.902,19.043,19.043
1711168493.133,99.609,40.527,21.484,24.414,-15.625
1711168493.137,74.707,34.180,0.000,24.902,31.738
1711168493.141,48.340,31.250,0.000,18.066,52.734
1711168493.144,86.914,32.715,0.000,17.578,1.953
1711168493.148,119.141,36.133,0.000,13.672,25.879
1711168493.152,91.797,34.180,0.000,13.184,93.750
1711168493.156,58.105,35.645,0.000,18.555,69.824
1711168493.160,82.520,36.133,0.000,23.926,7.812
1711168493.164,129.883,35.156,0.000,13.672,9.766
1711168493.168,120.605,36.621,0.000,12.207,19.043
1711168493.172,72.754,35.156,0.000,18.555,32.715
1711168493.176,50.781,33.203,0.000,17.090,78.125
1711168493.180,72.266,35.645,0.000,20.020,76.660
1711168493.183,86.914,27.832,20.020,22.949,46.387
1711168493.187,93.262,2.930,22.949,17.578,25.391
1711168493.191,49.316,-9.277,22.949,19.531,28.320
1711168493.195,45.898,-13.672,20.996,25.879,16.113
1711168493.199,96.191,-13.672,20.508,10.254,-0.977
1711168493.203,118.164,-14.648,19.043,2.930,53.223
1711168493.207,73.730,-13.672,20.508,14.648,89.355
1711168493.211,52.246,-12.207,19.531,21.484,45.410
1711168493.215,91.797,-11.719,16.113,14.648,-7.324
1711168493.219,125.000,-7.812,16.602,14.160,8.301
1711168493.223,94.727,-5.859,19.043,21.484,6.836
1711168493.226,61.035,-6.836,22.461,32.715,47.852
1711168493.230,0.000,-2.441,22.949,28.320,87.891
1711168493.234,0.000,-1.953,21.973,20.020,43.945
1711168493.238,0.000,-2.930,23.926,24.902,18.066
1711168493.242,0.000,-0.488,23.926,17.578,13.672
1711168493.246,0.000,1.465,24.414,24.902,0.000
1711168493.250,0.000,5.859,23.438,29.297,-13.184
1711168493.254,0.000,9.766,24.902,17.090,20.020
1711168493.258,0.000,10.254,29.785,22.949,61.035
1711168493.262,0.000,19.531,27.832,34.668,29.297
1711168493.266,0.000,20.508,28.809,40.039,-41.504
1711168493.269,0.000,8.789,36.621,43.457,11.230
1711168493.273,0.000,12.695,36.133,35.156,83.496
1711168493.277,82.520,18.066,33.203,29.297,61.035
1711168493.281,122.070,20.508,31.738,26.367,62.012
1711168493.285,169.922,20.020,32.715,22.461,115.234
1711168493.289,145.508,19.531,32.715,24.414,109.375
1711168493.293,94.727,23.438,31.738,20.996,39.551
1711168493.297,114.746,20.020,34.180,16.113,9.766
1711168493.301,157.715,22.949,37.109,16.602,26.855
1711168493.305,138.672,28.320,35.645,26.855,7.812
1711168493.309,100.586,27.832,33.691,36.621,49.316
1711168493.312,94.238,26.367,36.133,27.832,36.133
1711168493.316,138.184,29.785,35.156,22.949,6.348
1711168493.320,146.484,34.180,30.273,27.344,-9.277
1711168493.324,87.402,27.344,30.273,31.738,7.812
1711168493.328,62.988,26.855,28.809,35.645,15.137
1711168493.332,98.633,30.273,29.785,31.250,34.180
1711168493.336,121.582,27.344,36.621,28.320,68.359
1711168493.340,90.820,28.320,38.574,21.484,53.711
1711168493.344,58.594,30.273,38.086,33.203,40.039
1711168493.348,83.008,32.715,35.156,55.176,30.273
1711168493.351,127.441,34.668,33.203,45.898,32.715
1711168493.355,105.957,37.109,33.203,36.133,45.410
1711168493.359,49.805,38.086,30.762,30.273,13.672
1711168493.363,70.312,34.668,30.762,21.484,7.324
1711168493.367,120.117,36.133,31.250,24.902,29.297
1711168493.371,116.211,40.039,27.832,23.926,14.160
1711168493.375,78.125,43.457,28.809,32.715,41.992
1711168493.379,61.523,44.922,31.250,27.832,63.965
1711168493.383,113.770,40.527,29.297,16.602,51.758
1711168493.387,140.137,38.086,28.809,20.508,25.391
1711168493.391,104.004,41.016,29.785,23.438,32.227
1711168493.394,80.566,37.598,31.250,27.344,24.414
1711168493.398,101.074,37.109,31.738,27.832,57.129
1711168493.402,120.117,38.086,31.250,26.855,79.102
1711168493.406,83.984,39.551,33.691,43.457,-16.113
1711168493.410,55.176,41.992,37.109,41.504,3.418
1711168493.414,79.102,41.992,34.668,24.414,39.551
1711168493.418,117.188,37.598,33.203,19.531,-4.395
1711168493.422,96.191,36.621,35.156,23.438,-3.906
1711168493.426,47.852,40.527,34.180,28.320,-15.137
1711168493.430,48.828,35.156,31.738,30.762,-25.391
1711168493.434,83.496,37.109,33.203,26.367,-14.160
1711168493.437,82.031,41.504,37.598,19.043,10.742
1711168493.441,35.156,38.086,39.062,25.879,63.477
1711168493.445,26.367,35.645,31.250,22.949,14.160
1711168493.449,59.570,33.691,26.855,11.719,-9.766
1711168493.453,73.242,35.645,27.344,12.207,32.715
1711168493.457,34.668,47.363,28.320,13.184,36.621
1711168493.461,-8.789,47.363,29.297,2.930,48.340
1711168493.465,0.000,30.762,0.000,-17.578,29.297
1711168493.469,0.000,39.551,0.000,-16.602,39.062
1711168493.473,0.000,36.621,0.000,-20.020,4.395
1711168493.477,0.000,17.090,0.000,-62.500,29.785
1711168493.480,0.000,15.137,0.000,-84.473,59.570
1711168493.484,0.000,18.066,0.000,-105.957,17.090
1711168493.488,0.000,15.137,0.000,-155.762,41.992
1711168493.492,0.000,-0.488,0.000,-172.363,14.648
1711168493.496,0.000,-4.395,0.000,-181.641,26.855
1711168493.500,0.000,0.000,0.000,-207.031,48.340
1711168493.504,0.000,-7.812,0.000,-214.355,9.766
1711168493.508,0.000,-8.789,0.000,-244.629,8.789
1711168493.512,14.648,-3.906,-6.836,-248.535,-27.832
1711168493.516,70.801,-5.859,-3.906,-259.277,39.551
1711168493.520,23.926,0.000,-3.418,-273.926,76.172
1711168493.523,-75.684,5.859,-1.465,-243.652,-9.766
1711168493.527,-61.523,-1.465,-1.465,-227.539,24.902
1711168493.531,-30.762,-3.906,-10.742,-236.328,41.504
1711168493.535,-99.609,6.836,-9.277,-227.539,30.273
1711168493.539,-183.105,6.836,-2.441,-209.961,39.062
1711168493.543,-208.984,10.254,-0.488,-221.191,38.574
1711168493.547,-188.965,14.648,-3.418,-225.098,56.152
1711168493.551,-190.430,13.184,-1.465,-201.660,53.223
1711168493.555,-254.883,14.160,-0.977,-187.988,4.395
1711168493.559,-186.035,18.555,-5.371,-177.734,-12.695
1711168493.562,-171.875,20.508,-2.441,-170.410,2.930
1711168493.566,-119.141,16.602,0.000,-169.922,31.738
1711168493.570,-103.516,16.602,0.000,-150.391,22.461
1711168493.574,-140.137,19.043,1.465,-151.367,10.742
1711168493.578,-148.926,19.043,1.465,-152.344,42.480
1711168493.582,-102.539,20.508,0.000,-131.836,12.207
1711168493.586,-91.309,18.066,1.953,-128.906,22.949
1711168493.590,-137.207,17.090,5.859,-116.211,31.250
1711168493.594,-157.227,16.113,4.883,-100.586,-0.977
1711168493.598,-112.793,16.602,4.883,-99.121,23.438
1711168493.602,-66.406,15.625,8.301,-107.422,26.855
1711168493.605,0.000,19.043,10.254,-102.539,62.012
1711168493.609,0.000,27.344,11.719,-76.172,11.230
1711168493.613,0.000,33.203,10.742,-75.684,-28.320
1711168493.617,0.000,27.344,11.719,-78.613,38.086
1711168493.621,0.000,26.367,13.672,-62.012,80.566
1711168493.625,0.000,25.879,12.207,-49.805,60.059
1711168493.629,0.000,28.809,11.230,-39.062,26.367
1711168493.633,0.000,30.762,14.160,-17.578,18.555
1711168493.637,0.000,26.367,18.066,-11.719,1.465
1711168493.641,0.000,31.250,19.531,-10.742,2.441
1711168493.645,0.000,31.738,19.043,-1.953,-0.977
1711168493.648,0.000,33.203,18.066,3.418,17.090
1711168493.652,65.918,36.621,20.020,7.324,33.691
1711168493.656,46.387,31.738,20.996,18.066,28.320
1711168493.660,13.672,27.832,21.484,24.902,43.457
1711168493.664,44.434,23.438,23.926,33.691,62.012
1711168493.668,94.238,24.414,26.367,53.711,68.359
1711168493.672,76.172,29.297,31.738,76.660,42.480
1711168493.676,39.062,28.809,32.227,84.961,13.672
1711168493.680,52.734,27.832,31.738,85.449,27.344
1711168493.684,96.191,26.855,28.809,95.703,75.195
1711168493.687,110.840,29.297,28.320,98.633,57.129
1711168493.691,90.820,30.273,32.227,97.168,32.715
1711168493.695,74.219,24.902,32.227,117.188,87.402
1711168493.699,108.398,27.832,30.762,108.887,49.316
1711168493.703,136.719,32.227,29.297,87.402,-4.883
1711168493.707,93.750,29.785,29.297,91.309,40.039
1711168493.711,69.824,27.832,29.297,92.773,23.926
1711168493.715,120.117,31.250,28.809,98.633,-13.672
1711168493.719,161.621,34.668,30.762,99.609,-5.371
1711168493.723,122.070,36.621,33.691,102.051,-19.531
1711168493.727,79.590,34.180,32.715,112.793,3.418
1711168493.731,111.328,32.715,29.785,104.980,18.555
1711168493.734,153.320,41.016,26.855,91.309,34.180
1711168493.738,135.742,38.574,26.367,103.027,46.387
1711168493.742,97.168,31.738,30.762,116.699,28.320
1711168493.746,97.656,34.180,29.785,110.352,33.691
1711168493.750,141.113,34.668,25.879,98.633,16.602
1711168493.754,149.902,34.180,26.367,102.539,-0.977
1711168493.758,101.074,34.668,26.855,107.422,20.996
1711168493.762,76.172,36.621,25.391,105.469,58.105
1711168493.766,104.980,34.668,27.344,105.469,78.125
1711168493.770,127.441,34.180,29.785,110.840,31.250
1711168493.774,92.285,35.156,27.344,114.258,28.809
1711168493.777,55.176,44.434,25.879,113.770,62.988
1711168493.781,82.520,41.992,27.344,118.652,78.125
1711168493.785,119.629,30.762,27.344,108.398,40.527
1711168493.789,97.168,32.715,27.344,109.863,29.785
1711168493.793,59.082,34.180,30.273,112.793,115.723
1711168493.797,63.965,36.621,31.738,104.004,83.008
1711168493.801,110.352,37.598,28.809,100.098,40.527
1711168493.805,119.629,35.645,29.297,91.309,77.148
1711168493.809,70.801,33.203,29.297,101.562,86.426
1711168493.813,68.359,35.156,28.809,111.328,44.434
1711168493.816,107.910,38.086,31.738,105.957,37.109
1711168493.820,114.258,38.086,30.273,103.027,10.742
1711168493.824,80.078,35.645,30.273,106.445,0.488
1711168493.828,59.570,35.156,32.715,107.910,57.617
1711168493.832,99.121,37.598,31.250,100.586,29.297
1711168493.836,128.418,37.598,33.203,97.168,2.441
1711168493.840,0.000,39.551,0.000,90.332,9.766
1711168493.844,0.000,43.945,0.000,73.242,-1.465
1711168493.848,0.000,43.945,0.000,69.336,9.277
1711168493.852,0.000,41.992,0.000,79.102,-27.832
1711168493.856,0.000,41.992,0.000,86.426,-25.879
1711168493.859,0.000,40.039,0.000,92.773,63.477
1711168493.863,0.000,40.527,0.000,94.727,81.055
1711168493.867,0.000,39.062,0.000,93.262,52.246
1711168493.871,0.000,38.086,0.000,101.074,-9.277
1711168493.875,0.000,37.598,0.000,104.492,37.109
1711168493.879,0.000,33.203,0.000,84.961,56.152
1711168493.883,0.000,32.715,0.000,71.289,25.391
1711168493.887,127.930,35.156,32.227,72.266,13.184
1711168493.891,71.777,39.551,29.297,82.031,29.785
1711168493.895,25.391,35.156,24.414,90.820,32.715
1711168493.899,66.406,30.762,24.902,75.684,-15.137
1711168493.902,102.539,30.762,26.855,64.941,2.930
1711168493.906,74.219,32.715,27.344,79.102,14.160
1711168493.910,27.832,35.156,28.320,82.520,68.848
