timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168908.663,16.113,22.949,18.555,27.344,95.703
1711168908.667,9.766,25.391,17.090,21.484,61.035
1711168908.671,42.969,26.855,19.043,26.367,59.082
1711168908.675,50.781,28.320,20.020,31.738,53.711
1711168908.679,14.160,30.273,16.602,25.879,30.273
1711168908.683,2.930,28.809,17.578,25.879,62.500
1711168908.687,39.062,30.273,17.090,30.762,9.766
1711168908.691,57.129,33.203,15.625,33.203,-12.207
1711168908.694,26.367,30.273,18.555,32.227,6.836
1711168908.698,-3.906,25.879,18.555,27.832,0.488
1711168908.702,17.090,24.414,14.648,22.949,41.992
1711168908.706,49.805,27.832,0.000,31.738,37.109
1711168908.710,30.762,26.367,0.000,31.738,37.598
1711168908.714,0.488,21.973,0.000,25.391,18.066
1711168908.718,20.508,22.949,0.000,30.762,-51.270
1711168908.722,50.781,23.926,0.000,31.738,4.395
1711168908.726,41.016,20.996,0.000,26.367,51.270
1711168908.730,7.324,20.996,0.000,21.973,-14.160
1711168908.734,3.418,25.391,0.000,20.020,-18.066
1711168908.738,44.922,25.879,0.000,26.855,10.742
1711168908.742,61.035,26.367,0.000,26.855,28.320
1711168908.745,18.555,24.902,0.000,18.066,55.176
1711168908.749,-8.301,25.391,0.000,16.113,47.363
1711168908.753,29.297,32.715,15.625,21.484,14.160
1711168908.757,59.570,30.762,15.137,19.531,5.859
1711168908.761,30.762,23.926,12.695,13.672,46.387
1711168908.765,2.441,23.926,12.695,10.254,15.625
1711168908.769,22.949,24.902,15.137,14.160,42.969
1711168908.773,52.734,25.391,17.578,24.414,80.566
1711168908.777,38.574,27.832,16.113,27.832,-2.441
1711168908.781,6.348,26.855,15.137,30.762,25.879
1711168908.785,18.555,26.855,18.555,31.738,57.617
1711168908.789,55.664,30.273,19.531,31.738,41.504
1711168908.792,48.828,26.855,13.184,31.250,35.645
1711168908.796,8.301,24.414,9.277,24.902,22.949
1711168908.800,-0.488,25.391,10.742,20.996,-1.953
1711168908.804,38.086,25.879,9.277,19.043,-4.883
1711168908.808,59.570,25.391,8.789,20.508,62.500
1711168908.812,22.949,23.926,8.301,17.578,35.156
1711168908.816,-1.953,24.414,7.324,15.625,35.156
1711168908.820,30.273,21.484,10.254,20.020,56.641
1711168908.824,55.664,22.949,13.672,22.461,53.711
1711168908.828,30.273,29.297,17.578,20.996,82.031
1711168908.832,0.977,29.785,19.043,14.160,27.832
1711168908.836,18.555,27.832,16.602,15.137,6.836
1711168908.839,48.828,27.832,13.672,19.043,19.043
1711168908.843,33.691,29.297,14.160,16.602,31.738
1711168908.847,0.000,28.809,0.000,13.672,45.410
1711168908.851,0.000,30.273,0.000,19.531,16.602
1711168908.855,0.000,31.738,0.000,27.832,15.625
1711168908.859,0.000,30.762,0.000,25.391,25.391
1711168908.863,0.000,29.297,0.000,18.555,43.945
1711168908.867,0.000,25.391,0.000,19.531,42.480
1711168908.871,0.000,25.391,0.000,30.762,14.160
1711168908.875,0.000,28.809,0.000,36.621,-14.648
1711168908.879,0.000,27.832,0.000,29.297,24.902
1711168908.882,0.000,29.297,0.000,26.367,52.734
1711168908.886,0.000,28.320,0.000,22.949,14.648
1711168908.890,0.000,28.809,0.000,22.949,36.621
1711168908.894,32.227,31.250,23.926,29.785,41.016
1711168908.898,3.418,28.320,23.438,27.344,32.715
1711168908.902,20.508,25.391,22.949,22.949,26.367
1711168908.906,52.246,25.391,22.461,28.809,11.230
1711168908.910,41.992,23.926,22.949,30.762,-3.906
1711168908.914,8.789,22.461,21.484,29.297,-15.625
1711168908.918,6.348,21.484,20.996,35.156,44.434
1711168908.921,44.434,21.973,24.902,37.598,60.059
1711168908.925,60.059,22.949,25.391,32.715,42.969
1711168908.929,24.414,22.949,22.461,27.832,-2.441
1711168908.933,-0.488,21.484,22.949,30.273,-7.812
1711168908.937,27.832,21.484,20.508,34.668,1.953
1711168908.941,0.000,26.367,20.508,40.527,-21.973
1711168908.945,0.000,29.785,24.414,40.039,-25.879
1711168908.949,0.000,28.320,25.879,34.180,16.602
1711168908.953,0.000,25.391,24.414,37.598,71.289
1711168908.957,0.000,26.367,24.902,44.434,78.613
1711168908.961,0.000,25.391,22.461,39.551,20.020
1711168908.965,0.000,24.414,18.066,31.738,-38.574
1711168908.969,0.000,23.438,22.461,32.227,-22.461
1711168908.973,0.000,20.508,23.438,35.645,-15.625
1711168908.976,0.000,21.973,22.949,35.645,8.789
1711168908.980,0.000,25.391,22.949,33.203,47.852
1711168908.984,0.000,26.367,21.973,28.320,3.418
1711168908.988,58.105,28.809,23.438,33.691,-4.395
1711168908.992,34.668,32.227,22.461,39.062,39.062
1711168908.995,8.789,30.762,20.020,29.297,-5.371
1711168908.999,38.086,28.809,24.414,26.367,12.695
1711168909.003,67.871,34.180,27.344,33.203,53.223
1711168909.007,44.434,34.668,24.902,33.203,69.824
1711168909.011,8.789,26.855,24.902,29.297,68.848
1711168909.015,20.996,25.879,26.367,26.855,11.230
1711168909.019,50.781,28.809,23.438,32.715,54.688
1711168909.023,42.480,30.273,22.461,40.527,59.082
1711168909.027,7.324,30.762,20.508,30.273,23.438
1711168909.031,1.465,27.832,16.113,20.508,76.660
1711168909.035,0.488,28.320,16.602,21.484,27.344
1711168909.039,34.668,27.832,18.066,22.461,-14.160
1711168909.043,42.480,27.832,19.531,24.414,12.207
1711168909.046,14.160,31.250,23.438,27.344,30.273
1711168909.050,4.395,28.320,22.949,30.273,12.695
1711168909.054,38.086,24.902,21.973,33.691,-14.160
1711168909.058,52.734,25.391,24.902,30.762,2.441
1711168909.062,23.926,29.297,22.949,25.879,55.176
1711168909.066,-2.441,28.809,16.113,24.414,69.824
1711168909.070,24.902,27.832,16.113,27.344,20.996
1711168909.074,53.711,27.344,19.043,29.297,19.531
1711168909.078,29.297,30.273,18.555,27.832,29.297
1711168909.082,0.000,34.180,0.000,25.391,41.992
1711168909.086,0.000,31.738,0.000,25.391,50.293
1711168909.090,0.000,32.227,0.000,31.250,29.297
1711168909.093,0.000,33.203,0.000,32.715,-3.906
1711168909.097,0.000,33.691,0.000,26.367,3.906
1711168909.101,0.000,31.250,0.000,21.973,-9.277
1711168909.105,0.000,30.273,0.000,26.367,25.879
1711168909.109,0.000,35.156,0.000,31.738,61.523
1711168909.113,0.000,37.109,0.000,29.785,36.621
1711168909.117,0.000,30.762,0.000,26.367,50.781
1711168909.121,0.000,27.344,0.000,24.902,61.523
1711168909.125,0.000,30.273,0.000,23.438,78.125
1711168909.129,21.973,30.273,20.996,20.020,16.602
1711168909.133,-4.883,30.762,19.531,17.578,-9.766
1711168909.137,25.879,31.738,20.020,24.902,13.184
1711168909.140,60.059,31.738,21.484,27.344,-17.578
1711168909.144,35.645,30.762,22.461,20.996,-8.301
1711168909.148,0.977,28.809,19.043,17.578,-10.742
1711168909.152,17.578,27.344,18.555,20.020,-38.086
1711168909.156,49.316,23.926,17.090,25.391,3.906
1711168909.160,37.109,21.973,14.648,25.391,54.199
1711168909.164,-1.465,24.902,14.648,20.020,31.738
1711168909.168,-5.371,22.949,11.230,14.160,-4.395
1711168909.172,32.715,17.578,8.789,12.695,73.730
1711168909.176,41.016,19.043,0.000,15.625,132.324
1711168909.180,0.488,19.531,0.000,9.277,72.754
1711168909.184,-21.484,18.066,0.000,1.953,-4.883
1711168909.187,13.672,17.578,0.000,6.836,-0.977
1711168909.191,41.504,17.578,0.000,10.742,-33.691
1711168909.195,13.672,18.555,0.000,8.789,3.418
1711168909.199,-11.719,17.090,0.000,9.277,9.766
1711168909.203,10.254,15.625,0.000,11.719,-39.551
1711168909.207,41.504,18.066,0.000,12.207,10.254
1711168909.211,24.902,20.508,0.000,7.812,54.688
1711168909.215,-11.719,20.508,0.000,3.906,62.988
1711168909.219,3.906,21.973,0.000,10.742,29.785
1711168909.223,45.898,20.020,12.207,17.578,-25.879
1711168909.227,41.504,20.020,12.695,17.090,19.043
1711168909.230,-0.488,18.066,9.277,7.812,80.078
1711168909.234,-0.488,17.090,13.672,7.812,54.688
1711168909.238,36.133,23.438,17.090,16.602,25.879
1711168909.242,48.828,24.902,14.160,14.160,37.109
1711168909.246,14.648,21.484,8.301,16.113,0.488
1711168909.250,-13.672,19.043,10.742,20.508,16.113
1711168909.254,18.555,18.555,16.113,17.090,57.129
1711168909.258,47.363,20.996,11.719,16.602,80.566
1711168909.262,15.137,24.902,11.230,16.602,119.629
1711168909.266,-16.602,25.391,12.207,18.066,108.887
1711168909.270,15.625,27.344,10.742,25.391,62.500
1711168909.273,57.617,31.250,12.695,31.250,42.969
1711168909.277,47.363,29.297,14.160,31.250,36.133
1711168909.281,11.230,29.785,19.531,27.344,74.707
1711168909.285,14.160,31.250,20.996,26.855,58.594
1711168909.289,50.293,27.832,17.090,32.715,24.902
1711168909.293,52.734,27.832,21.973,39.062,48.340
1711168909.297,26.367,30.762,22.949,35.156,10.254
1711168909.301,23.438,27.832,16.602,31.738,14.160
1711168909.305,50.293,30.273,16.113,33.203,57.129
1711168909.309,60.059,34.668,20.508,34.180,43.945
1711168909.312,25.391,32.227,20.508,29.297,31.250
1711168909.317,0.000,30.273,0.000,26.367,51.270
1711168909.321,0.000,33.203,0.000,35.156,43.457
1711168909.324,0.000,31.738,0.000,38.086,44.434
1711168909.328,0.000,30.273,0.000,34.180,53.711
1711168909.332,0.000,31.250,0.000,30.273,6.348
1711168909.336,0.000,32.715,0.000,34.180,-28.809
1711168909.340,0.000,31.738,0.000,40.527,-5.371
1711168909.344,0.000,30.273,0.000,34.668,29.785
1711168909.348,0.000,31.250,0.000,28.320,48.340
1711168909.352,0.000,29.297,0.000,33.203,27.832
1711168909.356,0.000,29.785,0.000,37.109,8.301
1711168909.360,0.000,30.762,0.000,34.668,26.855
1711168909.363,15.625,29.785,21.484,29.297,21.484
1711168909.367,4.395,30.273,24.902,32.715,-9.277
1711168909.371,39.551,31.738,26.367,38.574,19.043
1711168909.375,55.664,30.762,22.949,35.645,3.906
1711168909.379,28.320,29.297,19.531,34.180,24.414
1711168909.383,2.930,30.273,19.043,35.156,34.668
1711168909.386,31.738,31.250,21.973,34.668,0.488
1711168909.390,60.059,33.203,20.508,31.250,-16.113
1711168909.394,42.969,34.180,16.602,26.367,11.719
1711168909.398,0.977,29.785,17.090,20.508,23.438
1711168909.402,11.230,30.762,20.020,18.066,12.695
1711168909.406,52.246,35.156,22.461,21.973,33.203
1711168909.409,0.000,30.762,18.066,15.625,30.273
1711168909.413,0.000,28.809,13.184,12.207,36.621
1711168909.417,0.000,29.785,17.578,7.812,49.805
1711168909.421,0.000,25.879,19.531,3.418,43.945
1711168909.425,0.000,22.949,15.137,9.277,36.621
1711168909.429,0.000,24.902,16.113,-8.301,16.113
1711168909.433,0.000,22.461,21.484,-32.227,52.734
1711168909.437,0.000,20.508,20.996,-49.316,86.426
1711168909.441,0.000,21.973,16.113,-62.500,41.504
1711168909.444,0.000,21.484,17.578,-76.172,-27.344
1711168909.448,0.000,20.020,23.438,-104.980,12.695
1711168909.452,0.000,13.672,21.484,-126.953,83.984
1711168909.456,-107.422,10.254,16.602,-130.859,13.184
1711168909.460,-133.301,16.602,19.043,-139.648,15.137
1711168909.464,-178.711,19.043,14.648,-159.180,72.266
1711168909.468,-160.156,20.508,19.043,-156.250,41.504
1711168909.472,-121.094,19.043,22.461,-154.297,24.902
1711168909.476,-138.672,14.160,14.160,-171.875,1.465
1711168909.480,-167.969,21.973,13.184,-176.270,-25.879
1711168909.484,-172.363,25.391,17.578,-171.875,9.277
1711168909.488,-151.367,19.531,14.160,-169.434,24.414
1711168909.491,-140.137,20.020,14.648,-169.434,35.645
1711168909.495,-169.922,18.555,15.137,-175.293,37.109
1711168909.499,-187.500,21.484,8.301,-179.199,9.766
1711168909.503,0.000,20.996,4.395,-177.246,13.184
1711168909.507,0.000,20.996,3.418,-168.945,27.832
1711168909.511,0.000,24.414,3.906,-163.574,26.367
1711168909.515,0.000,25.391,3.418,-170.410,22.461
1711168909.519,0.000,27.344,1.465,-168.457,33.203
1711168909.523,0.000,33.203,7.324,-145.020,-14.160
1711168909.527,0.000,30.762,8.301,-135.254,39.551
1711168909.531,0.000,21.484,2.441,-139.648,85.938
1711168909.535,0.000,21.484,1.465,-136.230,16.602
1711168909.539,0.000,24.902,2.441,-128.418,27.832
1711168909.542,0.000,29.297,-0.488,-121.094,26.855
1711168909.546,0.000,27.344,-0.488,-116.699,33.203
1711168909.550,-118.652,22.949,0.000,-111.816,57.129
1711168909.554,-76.172,24.902,0.000,-104.980,50.293
1711168909.558,-53.223,25.879,0.000,-99.609,38.086
1711168909.562,-80.566,25.879,0.000,-96.680,15.137
1711168909.566,-99.121,24.902,0.000,-90.332,43.457
1711168909.570,-61.035,22.949,0.000,-75.684,85.449
1711168909.574,-22.949,24.902,0.000,-62.012,53.223
1711168909.578,-42.969,27.832,0.000,-51.270,31.250
1711168909.582,-75.195,23.438,0.000,-52.246,11.230
1711168909.585,-44.434,24.902,0.000,-47.852,-55.176
1711168909.589,4.395,29.297,0.000,-31.738,3.418
1711168909.593,5.371,26.855,0.000,-24.902,68.359
1711168909.597,0.000,28.320,4.395,-24.902,46.387
1711168909.601,0.000,29.785,4.395,-10.742,62.500
1711168909.605,0.000,28.320,10.742,11.230,68.359
1711168909.609,0.000,26.855,11.719,20.996,85.938
1711168909.613,0.000,24.414,10.254,19.531,83.008
1711168909.617,0.000,25.391,11.230,24.902,87.891
1711168909.621,0.000,25.391,11.719,43.457,38.574
1711168909.625,0.000,24.414,12.695,57.617,37.598
1711168909.629,0.000,19.531,14.648,62.988,27.344
1711168909.632,0.000,20.508,11.230,68.359,-31.738
1711168909.636,0.000,20.996,11.719,81.543,51.758
1711168909.640,0.000,20.508,15.137,94.727,62.988
1711168909.644,99.609,23.438,12.695,93.750,41.016
1711168909.648,67.871,21.484,11.719,95.215,42.969
1711168909.652,93.750,18.555,15.137,102.051,13.184
1711168909.656,136.230,18.066,19.043,108.887,-22.461
1711168909.660,124.512,19.043,17.578,114.746,-34.180
1711168909.664,89.355,20.508,17.578,121.582,11.719
1711168909.668,88.379,17.578,21.973,130.371,30.762
1711168909.672,134.277,16.113,21.484,135.742,5.859
1711168909.675,150.391,20.508,17.578,133.789,-26.367
1711168909.679,113.281,20.996,16.602,130.859,29.785
1711168909.683,96.680,21.973,17.090,128.906,62.988
1711168909.687,134.277,22.461,18.555,136.719,-2.441
1711168909.691,159.180,20.508,18.066,143.066,-31.250
1711168909.695,124.023,21.484,18.555,135.254,-28.320
1711168909.699,89.844,22.461,17.578,130.859,-15.137
1711168909.703,111.816,20.508,16.602,133.301,58.594
1711168909.707,142.578,18.066,18.555,137.207,68.359
1711168909.711,125.488,21.484,16.602,137.695,40.039
1711168909.715,90.820,24.902,15.137,129.395,18.555
1711168909.719,103.027,26.367,20.020,123.047,57.617
1711168909.723,144.043,29.297,22.949,122.070,94.727
1711168909.726,135.254,28.320,19.531,120.605,47.363
1711168909.730,88.867,28.809,20.020,118.164,46.387
1711168909.734,88.379,29.297,19.531,113.770,65.918
1711168909.738,123.047,28.320,21.484,116.699,9.277
1711168909.742,125.000,29.297,23.438,117.188,-6.836
1711168909.746,90.332,29.785,22.949,111.816,53.711
1711168909.750,65.430,29.297,23.438,109.863,37.598
1711168909.754,93.262,26.367,21.484,110.352,35.156
1711168909.758,120.117,24.414,22.461,111.328,20.020
1711168909.762,93.750,24.414,23.926,106.445,-40.527
1711168909.766,67.871,24.902,23.438,97.168,-22.461
1711168909.770,84.961,27.832,22.949,100.098,34.180
1711168909.774,110.840,28.809,21.973,108.398,40.527
1711168909.777,98.633,28.320,21.973,99.121,15.625
1711168909.781,66.406,30.273,23.926,89.844,7.812
1711168909.785,71.777,30.273,0.000,94.238,62.012
1711168909.789,111.816,29.785,0.000,97.656,63.477
1711168909.793,113.770,29.297,0.000,95.703,43.945
1711168909.797,65.918,27.832,0.000,84.473,32.715
1711168909.801,50.293,26.855,0.000,75.195,19.531
1711168909.805,85.938,28.320,0.000,77.148,27.344
1711168909.809,94.727,27.832,0.000,77.148,52.734
1711168909.813,65.430,27.832,0.000,70.801,63.965
1711168909.817,40.527,28.809,0.000,72.266,46.387
1711168909.821,61.035,25.391,0.000,77.148,15.625
1711168909.825,92.773,24.902,0.000,77.637,28.809
1711168909.828,72.754,23.438,0.000,75.195,-1.953
1711168909.832,28.809,18.555,25.391,66.895,-14.648
1711168909.836,40.527,17.090,27.832,64.941,23.926
1711168909.840,75.684,16.602,28.320,63.477,13.672
1711168909.843,63.965,15.625,22.949,57.617,59.082
1711168909.847,26.367,14.648,22.461,54.688,32.715
1711168909.851,26.367,15.625,22.949,51.270,-20.996
1711168909.855,71.777,17.090,22.949,52.246,39.062
1711168909.859,79.590,14.648,22.949,54.688,36.133
1711168909.863,40.039,15.625,18.555,52.734,11.230
1711168909.867,21.973,18.066,19.043,50.781,62.500
1711168909.871,51.758,17.090,22.949,52.734,72.266
1711168909.875,70.312,14.648,19.043,52.246,68.848
1711168909.879,0.000,12.695,16.113,48.828,39.062
1711168909.883,0.000,16.602,12.207,48.828,36.621
1711168909.887,0.000,21.973,14.160,53.223,88.379
1711168909.890,0.000,25.879,17.090,56.152,69.824
1711168909.894,0.000,26.855,20.508,54.688,8.301
1711168909.898,0.000,24.414,20.020,47.852,4.395
1711168909.902,0.000,23.926,14.648,45.898,29.785
1711168909.906,0.000,26.367,14.648,54.688,30.762
1711168909.910,0.000,21.973,16.602,52.246,39.551
1711168909.914,0.000,22.949,16.113,40.039,6.836
1711168909.918,0.000,23.926,12.695,39.062,-10.254
1711168909.922,0.000,20.020,13.184,42.969,-4.395
1711168909.926,61.035,20.508,15.625,41.016,-47.363
1711168909.930,28.320,22.461,17.090,38.086,-24.902
1711168909.933,11.719,25.879,17.090,39.551,-15.137
1711168909.937,42.969,24.414,16.602,45.410,-12.695
1711168909.941,65.918,23.438,19.531,48.828,-9.277
1711168909.945,41.504,25.391,21.973,46.875,17.090
1711168909.949,9.766,23.926,16.602,41.016,29.297
1711168909.953,32.227,20.508,17.090,42.480,18.555
1711168909.957,70.312,22.949,20.996,41.992,76.660
1711168909.961,57.129,25.391,16.602,38.086,87.402
1711168909.965,17.578,21.973,16.602,37.109,35.156
1711168909.969,25.391,22.461,19.043,35.156,31.250
1711168909.973,56.641,22.949,18.555,36.133,55.176
1711168909.976,57.617,23.438,17.090,39.551,36.621
1711168909.980,28.320,26.367,16.602,40.527,-1.465
1711168909.984,15.137,24.414,18.066,37.109,-3.906
1711168909.988,50.293,22.949,17.090,42.480,-0.977
1711168909.992,74.707,25.391,16.113,52.246,49.805
1711168909.996,37.598,24.414,13.184,46.875,66.895
1711168910.000,9.766,22.461,11.230,39.062,56.152
1711168910.004,50.781,25.879,10.742,39.062,50.781
1711168910.008,84.473,27.832,10.742,45.898,0.000
1711168910.012,52.734,27.832,13.672,46.387,-4.883
1711168910.016,18.066,27.832,13.184,41.992,60.059
1711168910.019,39.551,26.367,15.625,41.016,77.148
1711168910.023,74.707,28.320,16.602,43.945,88.867
1711168910.027,62.500,29.785,10.742,43.945,30.273
1711168910.031,25.391,26.367,13.672,41.992,-4.883
1711168910.035,25.391,26.855,18.555,42.969,50.781
1711168910.039,59.082,27.344,17.578,43.457,34.180
1711168910.043,62.012,28.809,18.066,46.387,-6.836
1711168910.047,24.414,28.320,18.066,41.992,24.902
1711168910.051,12.207,26.855,16.113,39.551,17.578
1711168910.055,50.781,31.250,14.160,44.434,25.879
1711168910.059,70.312,30.273,14.648,43.457,53.711
1711168910.062,33.691,25.879,16.113,35.156,62.012
1711168910.067,14.648,29.785,18.066,33.203,60.547
1711168910.070,46.387,33.691,22.949,40.527,-6.836
1711168910.074,66.895,29.785,24.414,41.016,27.832
1711168910.078,50.293,27.832,22.949,37.109,48.340
1711168910.082,26.855,30.762,20.996,37.598,15.137
1711168910.086,40.039,30.273,21.973,39.551,36.133
1711168910.090,76.172,28.320,22.461,41.504,42.969
1711168910.094,62.012,28.809,18.555,39.062,43.945
1711168910.098,15.625,30.273,14.648,37.109,48.340
1711168910.102,15.625,31.738,20.508,46.875,53.223
1711168910.106,59.082,30.273,23.438,50.293,35.645
1711168910.110,71.289,27.344,19.531,44.922,63.477
1711168910.114,0.000,27.344,15.137,43.457,61.523
1711168910.118,0.000,26.855,15.137,42.969,34.180
1711168910.122,0.000,27.832,20.508,45.898,-2.930
1711168910.125,0.000,32.227,18.066,42.969,6.348
1711168910.129,0.000,34.180,12.207,39.551,7.812
1711168910.133,0.000,30.762,12.695,39.062,42.969
1711168910.137,0.000,27.832,16.602,38.574,66.895
1711168910.141,0.000,28.809,17.578,39.062,48.828
1711168910.145,0.000,28.809,17.578,40.527,64.941
1711168910.149,0.000,27.344,20.508,38.086,11.230
1711168910.153,0.000,25.391,17.090,33.691,7.324
1711168910.157,0.000,24.414,18.066,37.598,32.715
1711168910.160,39.062,27.344,0.000,40.527,19.043
1711168910.164,20.508,29.785,0.000,36.621,-13.184
1711168910.168,47.852,27.832,0.000,31.250,-15.137
1711168910.172,71.289,28.809,0.000,35.645,12.695
1711168910.176,48.340,31.250,0.000,36.133,20.508
1711168910.180,17.090,31.250,0.000,26.367,70.312
1711168910.183,35.156,32.227,0.000,27.832,50.293
1711168910.187,65.918,28.809,0.000,34.180,36.133
1711168910.191,44.922,25.391,0.000,37.598,70.801
1711168910.195,12.207,27.344,0.000,34.668,83.496
1711168910.199,23.926,27.344,0.000,27.832,68.359
1711168910.203,53.223,28.320,0.000,31.738,58.105
1711168910.207,61.035,26.367,20.996,33.691,47.363
1711168910.211,42.480,26.855,22.461,32.227,28.809
1711168910.215,4.883,28.809,22.461,27.344,-26.367
1711168910.219,15.625,28.320,24.414,29.297,35.156
1711168910.223,58.105,28.320,22.461,33.691,93.262
1711168910.227,55.176,30.273,20.508,30.762,63.477
1711168910.230,12.695,29.297,20.020,30.762,30.762
1711168910.234,4.883,27.832,18.555,32.227,8.789
1711168910.238,41.504,26.855,18.066,35.645,1.465
1711168910.242,59.082,23.438,19.043,37.109,7.324
1711168910.246,32.715,26.855,21.484,32.227,16.113
1711168910.250,8.789,28.809,19.531,27.832,19.531
1711168910.254,32.715,30.762,0.000,32.715,-0.977
1711168910.258,60.547,31.250,0.000,33.691,-16.113
1711168910.262,36.621,26.367,0.000,31.250,0.000
1711168910.266,4.883,25.391,0.000,31.250,-9.277
1711168910.270,15.625,23.438,0.000,32.227,-1.953
1711168910.274,51.270,22.949,0.000,32.227,18.066
1711168910.277,42.480,24.902,0.000,25.879,4.883
1711168910.281,8.301,25.879,0.000,24.902,7.812
1711168910.285,13.184,26.855,0.000,27.832,25.879
1711168910.289,51.758,26.367,0.000,30.273,52.246
1711168910.293,57.617,28.320,0.000,33.203,0.977
1711168910.297,12.207,26.855,0.000,30.762,20.996
1711168910.301,0.488,23.926,22.949,26.367,67.383
1711168910.305,42.480,24.902,23.438,32.227,1.465
1711168910.309,55.176,25.879,23.926,37.109,19.043
1711168910.313,22.461,25.879,22.461,30.762,57.129
1711168910.317,5.859,29.785,23.438,26.855,18.066
1711168910.321,33.203,32.715,25.879,26.855,-9.277
1711168910.324,52.246,31.738,24.414,28.809,-45.410
1711168910.328,28.320,31.738,21.484,27.832,-44.922
1711168910.332,0.977,32.715,20.508,20.508,32.227
1711168910.336,14.648,31.250,21.484,21.973,34.668
1711168910.340,53.223,29.297,20.508,29.297,-1.465
1711168910.344,47.363,28.320,20.020,28.809,13.184
1711168910.348,14.160,28.809,20.020,24.902,31.250
1711168910.352,16.602,27.344,15.137,22.949,14.160
1711168910.356,52.246,24.902,15.625,25.391,26.855
1711168910.360,60.547,26.855,18.555,21.973,22.461
1711168910.363,22.461,23.926,19.531,17.090,22.461
1711168910.367,8.301,24.414,19.531,18.555,80.566
1711168910.371,43.945,26.855,21.484,30.273,65.918
1711168910.375,52.246,25.879,21.973,33.203,45.898
1711168910.379,24.414,27.344,21.484,24.902,58.105
1711168910.383,5.859,27.832,22.461,24.414,68.848
1711168910.387,29.785,28.320,20.020,29.785,38.574
1711168910.391,52.246,28.320,18.555,31.738,45.410
1711168910.395,29.785,28.320,20.020,23.926,51.758
1711168910.399,-1.465,25.879,18.555,20.996,23.438
1711168910.403,16.113,25.879,20.020,25.879,14.160
1711168910.406,54.199,28.809,21.484,31.250,35.645
1711168910.410,50.293,25.879,17.090,33.691,34.668
1711168910.414,19.043,27.344,18.066,31.738,-9.277
1711168910.418,6.836,27.832,21.484,34.668,-9.766
1711168910.422,42.480,24.902,23.926,35.645,-10.254
1711168910.426,58.594,27.832,27.344,31.250,10.254
1711168910.430,20.996,32.227,29.297,30.273,9.766
1711168910.434,9.277,32.715,31.738,26.855,4.883
1711168910.438,45.410,33.691,32.227,28.809,24.902
1711168910.442,0.000,33.203,32.227,34.180,8.789
1711168910.446,0.000,32.715,30.762,33.203,-38.574
1711168910.450,0.000,32.715,30.273,32.715,-2.930
1711168910.454,0.000,32.227,33.203,35.156,82.031
1711168910.457,0.000,33.203,32.715,38.086,69.336
1711168910.461,0.000,30.273,30.762,39.062,2.441
1711168910.465,0.000,29.297,34.668,30.762,20.020
1711168910.469,0.000,29.785,31.738,27.832,69.824
1711168910.473,0.000,27.832,29.297,31.250,29.785
1711168910.477,0.000,32.227,28.320,36.133,24.902
1711168910.481,0.000,31.738,27.832,35.645,46.387
1711168910.485,0.000,26.855,28.809,32.227,53.223
1711168910.489,47.852,25.879,30.273,36.133,109.863
1711168910.493,66.895,30.762,28.809,38.086,70.312
1711168910.497,37.109,32.715,23.926,34.180,15.625
1711168910.501,14.648,30.762,24.414,33.203,13.184
1711168910.505,35.156,30.762,27.832,32.715,-32.715
1711168910.508,55.664,30.762,29.785,33.203,-20.020
1711168910.512,31.250,30.273,31.250,32.227,17.090
1711168910.516,0.000,28.809,30.762,32.227,26.367
1711168910.520,24.414,27.832,27.344,41.504,50.781
1711168910.524,61.035,30.762,25.879,51.270,51.270
1711168910.528,52.246,27.344,25.391,45.410,38.086
1711168910.532,15.625,24.414,24.414,36.133,78.613
1711168910.536,18.066,30.762,0.000,31.738,51.270
1711168910.540,54.688,31.738,0.000,31.738,29.785
1711168910.544,54.199,27.832,0.000,27.832,35.645
1711168910.548,21.484,29.785,0.000,23.438,32.227
1711168910.552,14.648,31.738,0.000,25.879,70.312
1711168910.556,47.363,29.297,0.000,32.715,83.008
1711168910.559,63.477,27.832,0.000,32.715,55.664
1711168910.563,25.391,26.855,0.000,28.809,25.391
1711168910.567,3.906,28.809,0.000,30.762,-6.348
1711168910.571,35.156,31.738,0.000,34.668,14.160
1711168910.575,62.012,30.273,0.000,34.180,16.602
1711168910.579,43.457,29.297,0.000,31.250,38.086
1711168910.583,0.000,25.879,17.578,30.762,64.453
1711168910.587,0.000,25.879,20.508,35.156,27.344
1711168910.591,0.000,28.320,25.391,39.062,38.086
1711168910.595,0.000,25.879,28.809,34.180,68.359
1711168910.599,0.000,26.367,25.391,28.809,50.293
1711168910.603,0.000,26.855,26.367,30.273,29.297
1711168910.606,0.000,28.809,26.367,35.156,57.617
1711168910.610,0.000,30.762,22.461,38.086,35.156
1711168910.614,0.000,32.715,24.414,42.480,37.109
1711168910.618,0.000,34.180,22.461,39.062,66.895
1711168910.622,0.000,31.738,18.555,34.668,33.203
1711168910.626,0.000,28.809,19.043,32.715,-6.836
1711168910.630,32.715,31.250,17.090,26.855,42.969
1711168910.634,15.137,29.297,16.602,22.461,69.824
1711168910.638,33.203,23.438,14.648,19.043,16.602
1711168910.642,53.223,22.949,13.184,19.043,-3.906
1711168910.646,32.715,25.391,17.090,21.484,14.648
1711168910.649,-3.906,24.414,15.137,20.996,36.133
1711168910.653,-0.488,19.043,13.672,20.020,52.734
